CustomerID,LastPurchase,Frequency,Monetary,Recency,Churn,R_Score,F_Score,M_Score,RFM_Score,Segment
15017.0,2011-11-06 10:33:00,1,125.58,33,0,3,1,1,311,Potential Loyalist
15018.0,2011-11-01 12:47:00,3,496.21000000000004,38,0,3,3,2,332,Loyal
15019.0,2011-03-18 12:35:00,1,266.0,266,1,1,1,1,111,Lost
15021.0,2011-12-01 11:53:00,9,1914.82,8,0,4,4,4,444,Champion
15022.0,2011-11-28 12:35:00,4,905.04,11,0,4,3,3,433,Champion
15023.0,2011-12-06 17:23:00,11,6802.76,2,0,4,4,4,444,Champion
15024.0,2011-11-30 12:06:00,10,1661.33,9,0,4,4,3,443,Champion
15025.0,2011-11-06 15:20:00,1,377.01,32,0,3,1,2,312,Potential Loyalist
15026.0,2011-09-20 13:52:00,3,469.0,79,0,2,3,2,232,At Risk
15027.0,2011-11-09 10:16:00,4,1066.1499999999999,30,0,3,3,3,333,Loyal
15028.0,2011-12-01 14:06:00,4,627.13,7,0,4,3,2,432,Champion
15030.0,2011-09-29 10:50:00,2,518.28,71,0,2,2,2,222,Lost
15031.0,2011-12-05 14:19:00,4,668.14,3,0,4,3,2,432,Champion
15032.0,2011-03-28 15:03:00,3,4959.1,255,1,1,3,4,134,At Risk
15033.0,2011-12-05 12:40:00,10,2586.67,4,0,4,4,4,444,Champion
15034.0,2011-11-24 12:11:00,8,4308.61,15,0,4,4,4,444,Champion
15035.0,2011-09-11 11:08:00,1,252.73000000000002,89,0,2,1,1,211,Lost
15036.0,2011-09-28 15:42:00,3,465.55,71,0,2,3,2,232,At Risk
15038.0,2011-10-12 11:33:00,6,705.49,58,0,2,4,3,243,At Risk
15039.0,2011-11-30 11:31:00,47,19914.44,9,0,4,4,4,444,Champion
15041.0,2011-06-22 16:16:00,1,180.35,169,1,1,1,1,111,Lost
15042.0,2011-05-24 16:25:00,1,135.93,198,1,1,1,1,111,Lost
15043.0,2011-11-08 14:26:00,1,537.0,30,0,3,1,2,312,Potential Loyalist
15044.0,2011-11-20 13:20:00,17,7700.2300000000005,18,0,3,4,4,344,Loyal
15045.0,2011-07-11 11:33:00,2,735.66,151,1,1,2,3,123,Lost
15046.0,2011-11-30 15:50:00,15,5213.7699999999995,8,0,4,4,4,444,Champion
15047.0,2011-03-15 10:49:00,1,343.62,269,1,1,1,2,112,Lost
15048.0,2011-10-05 14:55:00,4,384.05,64,0,2,3,2,232,At Risk
15049.0,2011-03-11 12:13:00,1,121.17000000000002,273,1,1,1,1,111,Lost
15050.0,2011-11-14 16:17:00,3,1782.09,24,0,3,3,4,334,Loyal
15051.0,2011-11-16 15:38:00,3,1391.61,22,0,3,3,3,333,Loyal
15052.0,2011-01-24 15:52:00,1,215.78,318,1,1,1,1,111,Lost
15053.0,2011-12-05 12:08:00,3,697.79,4,0,4,3,3,433,Champion
15054.0,2011-11-27 15:02:00,2,302.1,11,0,4,2,1,421,Potential Loyalist
15057.0,2011-03-09 15:17:00,2,1489.5,274,1,1,2,3,123,Lost
15058.0,2011-11-14 14:57:00,11,2124.9900000000002,24,0,3,4,4,344,Loyal
15059.0,2011-10-30 11:35:00,9,1337.72,40,0,3,4,3,343,Loyal
15060.0,2011-12-01 13:47:00,4,303.09,7,0,4,3,1,431,Champion
15061.0,2011-12-06 12:06:00,48,54534.14,3,0,4,4,4,444,Champion
15062.0,2011-09-29 16:51:00,4,987.86,70,0,2,3,3,233,At Risk
15063.0,2011-05-10 13:25:00,1,370.79999999999995,212,1,1,1,2,112,Lost
15065.0,2011-11-02 09:45:00,4,3158.13,37,0,3,3,4,334,Loyal
15066.0,2011-10-17 13:25:00,1,893.59,52,0,2,1,3,213,Lost
15067.0,2011-09-22 13:20:00,3,1744.76,77,0,2,3,4,234,At Risk
15068.0,2011-10-24 14:47:00,2,553.36,45,0,3,2,2,322,Potential Loyalist
15069.0,2011-06-13 14:16:00,1,1109.53,178,1,1,1,3,113,Lost
15070.0,2010-12-02 11:23:00,1,106.2,372,1,1,1,1,111,Lost
15071.0,2011-09-07 11:43:00,2,982.07,93,1,2,2,3,223,Lost
15073.0,2011-11-30 10:44:00,3,1043.41,9,0,4,3,3,433,Champion
15074.0,2011-08-26 14:45:00,1,748.87,104,1,2,1,3,213,Lost
15075.0,2011-09-23 12:27:00,1,773.03,77,0,2,1,3,213,Lost
15076.0,2011-06-20 08:23:00,1,880.85,172,1,1,1,3,113,Lost
15078.0,2011-12-02 15:41:00,32,9743.11,6,0,4,4,4,444,Champion
15079.0,2011-05-11 12:45:00,4,895.61,212,1,1,3,3,133,At Risk
15081.0,2011-11-17 17:08:00,5,504.8,21,0,3,4,2,342,Loyal
15083.0,2011-03-28 12:18:00,1,88.2,256,1,1,1,1,111,Lost
15087.0,2011-03-03 10:34:00,1,306.94,281,1,1,1,1,111,Lost
15088.0,2011-11-18 13:14:00,2,1160.07,20,0,3,2,3,323,Potential Loyalist
15089.0,2011-11-29 16:31:00,6,2420.84,9,0,4,4,4,444,Champion
15090.0,2011-02-04 14:03:00,1,381.32,307,1,1,1,2,112,Lost
15091.0,2011-10-03 12:47:00,1,480.71,67,0,2,1,2,212,Lost
15092.0,2011-05-08 14:10:00,2,457.81,214,1,1,2,2,122,Lost
15093.0,2011-11-21 13:09:00,6,4597.02,17,0,4,4,4,444,Champion
15095.0,2011-08-28 12:01:00,4,1370.6,103,1,2,3,3,233,At Risk
15096.0,2011-10-28 10:27:00,1,219.39000000000001,42,0,3,1,1,311,Potential Loyalist
15097.0,2011-12-05 14:03:00,1,248.08,3,0,4,1,1,411,Potential Loyalist
15098.0,2011-06-10 15:33:00,3,39916.5,181,1,1,3,4,134,At Risk
15099.0,2011-09-16 13:13:00,1,410.48,83,0,2,1,2,212,Lost
15100.0,2011-01-10 10:35:00,3,876.0,333,1,1,3,3,133,At Risk
15101.0,2011-12-01 10:18:00,2,317.53,8,0,4,2,2,422,Potential Loyalist
15103.0,2011-11-08 14:53:00,2,703.36,30,0,3,2,3,323,Potential Loyalist
15104.0,2011-05-27 12:29:00,2,1027.44,196,1,1,2,3,123,Lost
15105.0,2011-11-21 16:54:00,7,2298.93,17,0,4,4,4,444,Champion
15106.0,2011-11-22 09:16:00,5,1422.52,17,0,4,4,3,443,Champion
15107.0,2011-02-01 14:46:00,6,319.5,310,1,1,4,2,142,At Risk
15108.0,2011-07-21 10:24:00,4,1300.25,141,1,2,3,3,233,At Risk
15109.0,2011-04-08 09:58:00,1,484.95,245,1,1,1,2,112,Lost
15110.0,2011-11-16 11:16:00,4,996.1,23,0,3,3,3,333,Loyal
15111.0,2011-11-10 16:58:00,3,1567.48,28,0,3,3,3,333,Loyal
15113.0,2011-11-30 08:23:00,3,3609.33,9,0,4,3,4,434,Champion
15114.0,2011-11-09 15:05:00,10,2760.56,29,0,3,4,4,344,Loyal
15115.0,2011-11-21 14:59:00,1,340.11,17,0,4,1,2,412,Potential Loyalist
15116.0,2011-11-22 12:25:00,4,1352.75,17,0,4,3,3,433,Champion
15117.0,2011-11-25 08:12:00,5,1551.78,14,0,4,4,3,443,Champion
15118.0,2011-07-28 14:54:00,1,244.8,133,1,2,1,1,211,Lost
15119.0,2011-04-08 09:08:00,1,266.4,245,1,1,1,1,111,Lost
15120.0,2011-07-29 09:48:00,1,358.82,133,1,2,1,2,212,Lost
15121.0,2011-10-20 14:51:00,2,457.72,49,0,3,2,2,322,Potential Loyalist
15122.0,2011-08-17 16:48:00,3,1633.78,113,1,2,3,3,233,At Risk
15123.0,2011-12-02 13:12:00,2,2199.31,6,0,4,2,4,424,Potential Loyalist
15124.0,2011-11-17 10:09:00,2,184.19,22,0,3,2,1,321,Potential Loyalist
15125.0,2011-11-14 13:57:00,15,11528.48,24,0,3,4,4,344,Loyal
15127.0,2011-10-05 10:30:00,1,406.53,65,0,2,1,2,212,Lost
15128.0,2011-10-10 13:54:00,4,1471.0,59,0,2,3,3,233,At Risk
15129.0,2011-10-20 14:40:00,11,3447.4,49,0,3,4,4,344,Loyal
15130.0,2011-06-23 10:15:00,1,330.11,169,1,1,1,2,112,Lost
15132.0,2011-11-21 17:10:00,5,977.9300000000001,17,0,4,4,3,443,Champion
15133.0,2011-08-04 10:44:00,3,982.42,127,1,2,3,3,233,At Risk
15134.0,2011-11-25 08:55:00,8,1387.99,14,0,4,4,3,443,Champion
15135.0,2011-04-14 19:16:00,1,139.05,238,1,1,1,1,111,Lost
15136.0,2011-12-07 12:26:00,4,1286.7,2,0,4,3,3,433,Champion
15139.0,2011-04-14 11:39:00,2,178.96,239,1,1,2,1,121,Lost
15140.0,2011-10-18 14:07:00,7,2354.25,51,0,2,4,4,244,At Risk
15142.0,2011-10-24 12:51:00,1,498.74,45,0,3,1,2,312,Potential Loyalist
15143.0,2011-04-28 12:03:00,1,259.45,225,1,1,1,1,111,Lost
15144.0,2011-12-01 15:12:00,17,6580.44,7,0,4,4,4,444,Champion
15145.0,2011-12-05 17:21:00,4,1194.73,3,0,4,3,3,433,Champion
15146.0,2011-06-28 12:09:00,2,1327.16,164,1,1,2,3,123,Lost
15147.0,2011-04-13 15:57:00,1,623.5,239,1,1,1,2,112,Lost
15148.0,2011-11-29 08:21:00,1,301.29,10,0,4,1,1,411,Potential Loyalist
15149.0,2011-07-29 10:58:00,1,520.8000000000001,133,1,2,1,2,212,Lost
15150.0,2011-11-22 12:52:00,10,5314.47,16,0,4,4,4,444,Champion
15152.0,2011-11-30 12:32:00,13,4745.69,9,0,4,4,4,444,Champion
15153.0,2011-11-08 17:09:00,1,329.25,30,0,3,1,2,312,Potential Loyalist
15154.0,2011-09-25 16:05:00,1,296.42,74,0,2,1,1,211,Lost
15156.0,2011-12-08 18:22:00,3,961.49,0,0,4,3,3,433,Champion
15157.0,2011-12-06 11:28:00,3,1936.07,3,0,4,3,4,434,Champion
15158.0,2011-10-25 13:53:00,1,401.40000000000003,44,0,3,1,2,312,Potential Loyalist
15159.0,2011-12-08 12:05:00,30,18641.010000000002,1,0,4,4,4,444,Champion
15160.0,2010-12-17 14:15:00,1,158.16,356,1,1,1,1,111,Lost
15163.0,2011-11-21 13:10:00,2,304.47,17,0,4,2,1,421,Potential Loyalist
15164.0,2011-10-02 12:05:00,3,843.05,68,0,2,3,3,233,At Risk
15165.0,2010-12-01 14:03:00,1,487.75,372,1,1,1,2,112,Lost
15167.0,2011-01-23 12:41:00,1,163.0,320,1,1,1,1,111,Lost
15168.0,2011-11-14 11:26:00,1,106.56,25,0,3,1,1,311,Potential Loyalist
15171.0,2011-01-12 15:36:00,1,1289.5,330,1,1,1,3,113,Lost
15172.0,2011-12-01 11:51:00,5,1624.05,8,0,4,4,3,443,Champion
15174.0,2011-01-21 09:06:00,1,135.75,322,1,1,1,1,111,Lost
15175.0,2011-09-29 11:31:00,1,224.14,71,0,2,1,1,211,Lost
15178.0,2011-03-24 15:12:00,1,40.5,259,1,1,1,1,111,Lost
15179.0,2011-11-21 12:53:00,5,2206.95,17,0,4,4,4,444,Champion
15180.0,2010-12-07 14:57:00,1,87.5,366,1,1,1,1,111,Lost
15181.0,2011-10-04 13:58:00,3,689.4799999999999,65,0,2,3,3,233,At Risk
15182.0,2011-07-08 13:37:00,2,622.85,153,1,1,2,2,122,Lost
15184.0,2011-11-10 13:41:00,2,406.76,28,0,3,2,2,322,Potential Loyalist
15185.0,2011-09-30 14:06:00,1,310.62,69,0,2,1,2,212,Lost
15186.0,2011-11-25 14:58:00,2,411.41,13,0,4,2,2,422,Potential Loyalist
15187.0,2011-12-08 11:56:00,16,4777.18,1,0,4,4,4,444,Champion
15189.0,2011-12-08 13:22:00,41,16225.39,0,0,4,4,4,444,Champion
15192.0,2011-08-12 11:41:00,3,1044.32,119,1,2,3,3,233,At Risk
15193.0,2011-10-10 08:23:00,1,499.32,60,0,2,1,2,212,Lost
15194.0,2011-12-06 15:10:00,15,7616.53,2,0,4,4,4,444,Champion
15195.0,2011-12-07 12:20:00,1,3861.0,2,0,4,1,4,414,Potential Loyalist
15197.0,2011-11-29 10:00:00,3,1079.6100000000001,10,0,4,3,3,433,Champion
15198.0,2011-09-08 14:42:00,2,193.64,91,1,2,2,1,221,Lost
15199.0,2011-10-11 15:12:00,4,1268.7,58,0,2,3,3,233,At Risk
15201.0,2011-09-13 14:53:00,5,1236.54,86,0,2,4,3,243,At Risk
15203.0,2011-11-14 08:16:00,6,1827.8,25,0,3,4,4,344,Loyal
15204.0,2010-12-17 13:49:00,1,316.58,356,1,1,1,2,112,Lost
15205.0,2011-09-15 19:36:00,2,653.24,84,0,2,2,2,222,Lost
15206.0,2011-11-29 13:41:00,4,420.29999999999995,9,0,4,3,2,432,Champion
15208.0,2011-12-08 17:24:00,5,870.12,0,0,4,4,3,443,Champion
15210.0,2011-04-28 16:11:00,1,331.18,224,1,1,1,2,112,Lost
15211.0,2011-10-10 13:31:00,2,894.4100000000001,59,0,2,2,3,223,Lost
15212.0,2011-04-12 13:45:00,1,101.8,240,1,1,1,1,111,Lost
15213.0,2011-01-25 12:21:00,2,328.35,318,1,1,2,2,122,Lost
15214.0,2011-12-08 12:07:00,8,1661.44,1,0,4,4,3,443,Champion
15215.0,2011-10-24 11:41:00,3,734.94,46,0,3,3,3,333,Loyal
15216.0,2011-09-13 11:41:00,1,96.6,87,0,2,1,1,211,Lost
15218.0,2011-11-29 11:48:00,11,5756.89,10,0,4,4,4,444,Champion
15219.0,2011-06-16 16:57:00,1,305.75,175,1,1,1,1,111,Lost
15220.0,2011-10-19 12:39:00,6,1778.96,51,0,2,4,4,244,At Risk
15221.0,2010-12-08 13:08:00,1,403.25,365,1,1,1,2,112,Lost
15222.0,2011-01-25 08:03:00,1,585.0,318,1,1,1,2,112,Lost
15223.0,2011-04-28 11:31:00,2,755.75,225,1,1,2,3,123,Lost
15224.0,2010-12-16 15:02:00,2,322.08,357,1,1,2,2,122,Lost
15225.0,2011-04-19 14:51:00,1,409.40000000000003,233,1,1,1,2,112,Lost
15226.0,2011-02-02 11:41:00,1,154.41,310,1,1,1,1,111,Lost
15227.0,2011-11-03 11:59:00,5,1219.4,36,0,3,4,3,343,Loyal
15228.0,2011-10-04 13:56:00,4,3386.71,65,0,2,3,4,234,At Risk
15230.0,2011-04-14 14:39:00,2,429.6,238,1,1,2,2,122,Lost
15232.0,2011-08-18 16:27:00,2,612.06,112,1,2,2,2,222,Lost
15234.0,2011-03-08 08:53:00,1,197.0,276,1,1,1,1,111,Lost
15235.0,2011-05-06 09:44:00,12,2247.51,217,1,1,4,4,144,At Risk
15236.0,2011-02-14 10:52:00,1,321.05,298,1,1,1,2,112,Lost
15237.0,2011-12-08 09:46:00,4,1412.32,1,0,4,3,3,433,Champion
15238.0,2011-11-10 14:28:00,3,1071.99,28,0,3,3,3,333,Loyal
15239.0,2011-11-29 14:14:00,2,780.59,9,0,4,2,3,423,Potential Loyalist
15240.0,2011-10-26 09:50:00,5,1706.57,44,0,3,4,4,344,Loyal
15241.0,2011-10-04 09:05:00,8,1756.44,66,0,2,4,4,244,At Risk
15243.0,2011-09-26 14:12:00,1,316.68,73,0,2,1,2,212,Lost
15244.0,2011-10-05 13:19:00,2,631.57,64,0,2,2,2,222,Lost
15245.0,2011-07-28 18:56:00,3,2515.84,133,1,2,3,4,234,At Risk
15246.0,2011-04-15 14:45:00,2,514.15,237,1,1,2,2,122,Lost
15247.0,2011-08-09 12:52:00,1,356.0,121,1,2,1,2,212,Lost
15249.0,2011-11-08 11:45:00,13,6688.46,31,0,3,4,4,344,Loyal
15251.0,2011-11-30 15:02:00,11,10484.99,8,0,4,4,4,444,Champion
15252.0,2011-11-03 13:30:00,2,740.78,35,0,3,2,3,323,Potential Loyalist
15253.0,2011-11-23 16:22:00,5,918.1999999999999,15,0,4,4,3,443,Champion
15254.0,2011-08-04 15:04:00,1,300.36,126,1,2,1,1,211,Lost
15255.0,2011-10-04 12:43:00,1,890.85,66,0,2,1,3,213,Lost
15256.0,2011-07-14 11:47:00,1,98.45,148,1,1,1,1,111,Lost
15257.0,2011-03-01 12:58:00,1,317.15,282,1,1,1,2,112,Lost
15258.0,2011-06-24 12:30:00,2,623.16,168,1,1,2,2,122,Lost
15260.0,2011-08-31 13:55:00,7,1810.77,99,1,2,4,4,244,At Risk
15261.0,2011-07-27 15:20:00,1,254.82,134,1,2,1,1,211,Lost
15262.0,2011-01-20 12:16:00,1,178.95000000000002,323,1,1,1,1,111,Lost
15263.0,2011-08-25 10:26:00,1,156.51,106,1,2,1,1,211,Lost
15264.0,2011-10-06 13:49:00,1,393.74,63,0,2,1,2,212,Lost
15265.0,2011-07-11 14:46:00,2,1506.1200000000001,150,1,1,2,3,123,Lost
15266.0,2011-01-05 13:40:00,1,119.3,337,1,1,1,1,111,Lost
15267.0,2011-11-17 15:59:00,5,1717.36,21,0,3,4,4,344,Loyal
15269.0,2011-11-16 09:32:00,1,408.8,23,0,3,1,2,312,Potential Loyalist
15270.0,2011-11-24 09:24:00,7,2379.49,15,0,4,4,4,444,Champion
15271.0,2011-12-02 14:11:00,15,2507.07,6,0,4,4,4,444,Champion
15272.0,2011-10-13 12:59:00,2,721.94,56,0,2,2,3,223,Lost
15274.0,2011-12-05 16:57:00,2,716.57,3,0,4,2,3,423,Potential Loyalist
15275.0,2011-11-02 11:20:00,1,615.14,37,0,3,1,2,312,Potential Loyalist
15276.0,2011-10-04 16:39:00,1,135.31,65,0,2,1,1,211,Lost
15277.0,2011-10-24 10:08:00,1,255.89999999999998,46,0,3,1,1,311,Potential Loyalist
15279.0,2010-12-20 10:48:00,1,290.51,354,1,1,1,1,111,Lost
15280.0,2011-06-20 17:14:00,1,113.12,171,1,1,1,1,111,Lost
15281.0,2011-10-12 09:10:00,9,2332.15,58,0,2,4,4,244,At Risk
15286.0,2011-10-21 11:08:00,1,240.55,49,0,3,1,1,311,Potential Loyalist
15287.0,2011-11-17 15:34:00,2,486.69,21,0,3,2,2,322,Potential Loyalist
15288.0,2011-10-27 16:58:00,5,2306.52,42,0,3,4,4,344,Loyal
15289.0,2011-11-10 13:49:00,3,939.78,28,0,3,3,3,333,Loyal
15290.0,2011-12-05 11:39:00,18,7943.22,4,0,4,4,4,444,Champion
15291.0,2011-11-14 11:02:00,15,4668.3,25,0,3,4,4,344,Loyal
15292.0,2011-05-22 15:00:00,1,180.94,200,1,1,1,1,111,Lost
15296.0,2011-10-20 11:47:00,6,3672.86,50,0,3,4,4,344,Loyal
15297.0,2011-11-29 16:32:00,3,641.94,9,0,4,3,2,432,Champion
15298.0,2011-12-07 17:17:00,12,4799.9,1,0,4,4,4,444,Champion
15299.0,2011-10-03 14:19:00,7,4507.01,66,0,2,4,4,244,At Risk
15300.0,2011-10-06 17:08:00,1,496.44,63,0,2,1,2,212,Lost
15301.0,2011-10-20 09:57:00,12,5070.35,50,0,3,4,4,344,Loyal
15303.0,2011-02-22 13:59:00,1,574.02,289,1,1,1,2,112,Lost
15304.0,2011-10-10 10:23:00,8,694.4000000000001,60,0,2,4,3,243,At Risk
15306.0,2011-10-06 12:56:00,3,1174.35,63,0,2,3,3,233,At Risk
15307.0,2011-09-05 11:38:00,1,205.3,95,1,2,1,1,211,Lost
15308.0,2011-03-10 13:08:00,1,310.47,273,1,1,1,2,112,Lost
15311.0,2011-12-09 12:00:00,91,60767.9,0,0,4,4,4,444,Champion
15312.0,2011-09-25 13:10:00,4,924.85,74,0,2,3,3,233,At Risk
15313.0,2011-08-21 16:02:00,1,52.0,109,1,2,1,1,211,Lost
15314.0,2011-05-24 14:39:00,1,327.97,198,1,1,1,2,112,Lost
15315.0,2011-10-06 12:51:00,2,570.5,63,0,2,2,2,222,Lost
15316.0,2011-01-17 11:34:00,1,165.0,326,1,1,1,1,111,Lost
15318.0,2011-12-06 11:30:00,1,312.62,3,0,4,1,2,412,Potential Loyalist
15319.0,2011-03-01 12:48:00,1,204.5,283,1,1,1,1,111,Lost
15320.0,2011-10-26 13:27:00,1,267.13,43,0,3,1,1,311,Potential Loyalist
15321.0,2011-09-30 09:40:00,3,2748.31,70,0,2,3,4,234,At Risk
15322.0,2011-09-15 09:34:00,1,679.68,85,0,2,1,3,213,Lost
15325.0,2011-08-28 11:55:00,1,162.29,103,1,2,1,1,211,Lost
15326.0,2011-01-10 11:38:00,1,311.71,333,1,1,1,2,112,Lost
15327.0,2011-10-18 11:55:00,1,208.75,52,0,2,1,1,211,Lost
15329.0,2011-10-31 15:36:00,3,1049.7,38,0,3,3,3,333,Loyal
15330.0,2011-11-07 17:50:00,2,714.96,31,0,3,2,3,323,Potential Loyalist
15332.0,2010-12-08 14:43:00,4,1661.06,365,1,1,3,3,133,At Risk
15333.0,2011-05-15 13:27:00,1,1028.56,207,1,1,1,3,113,Lost
15334.0,2011-07-06 11:22:00,3,351.67,156,1,1,3,2,132,At Risk
15335.0,2011-10-17 12:50:00,1,173.97,53,0,2,1,1,211,Lost
15339.0,2011-10-04 12:51:00,2,574.07,65,0,2,2,2,222,Lost
15341.0,2011-09-20 09:40:00,1,2020.52,80,0,2,1,4,214,Lost
15342.0,2011-08-02 10:19:00,1,406.09,129,1,2,1,2,212,Lost
15343.0,2011-09-13 13:55:00,1,364.5,86,0,2,1,2,212,Lost
15344.0,2011-12-09 10:45:00,3,563.94,0,0,4,3,2,432,Champion
15345.0,2011-10-25 11:28:00,1,393.54,45,0,3,1,2,312,Potential Loyalist
15346.0,2011-01-11 11:18:00,1,252.42000000000002,332,1,1,1,1,111,Lost
15347.0,2010-12-08 15:25:00,1,201.60000000000002,365,1,1,1,1,111,Lost
15348.0,2011-09-28 13:17:00,1,158.04,71,0,2,1,1,211,Lost
15349.0,2011-07-04 16:06:00,2,473.81,157,1,1,2,2,122,Lost
15350.0,2010-12-01 13:33:00,1,115.65,372,1,1,1,1,111,Lost
15351.0,2011-11-27 12:52:00,7,1960.1100000000001,11,0,4,4,4,444,Champion
15353.0,2011-03-30 12:15:00,2,777.02,254,1,1,2,3,123,Lost
15355.0,2011-11-10 13:44:00,2,277.05,28,0,3,2,1,321,Potential Loyalist
15356.0,2011-11-08 13:11:00,10,2766.5,30,0,3,4,4,344,Loyal
15358.0,2011-12-05 09:04:00,22,8347.2,4,0,4,4,4,444,Champion
15360.0,2011-10-31 09:35:00,1,427.93,39,0,3,1,2,312,Potential Loyalist
15361.0,2010-12-13 09:52:00,1,418.92,361,1,1,1,2,112,Lost
15363.0,2010-12-02 12:28:00,1,326.0,372,1,1,1,2,112,Lost
15364.0,2011-09-05 09:46:00,2,913.19,95,1,2,2,3,223,Lost
15365.0,2011-11-14 08:29:00,7,2314.32,25,0,3,4,4,344,Loyal
15366.0,2011-09-25 15:01:00,2,602.51,74,0,2,2,2,222,Lost
15367.0,2011-10-13 14:13:00,4,1877.59,56,0,2,3,4,234,At Risk
15368.0,2011-11-18 14:42:00,1,446.94000000000005,20,0,3,1,2,312,Potential Loyalist
15370.0,2011-10-30 10:58:00,7,2386.05,40,0,3,4,4,344,Loyal
15372.0,2011-07-25 16:39:00,1,2007.3999999999999,136,1,2,1,4,214,Lost
15373.0,2011-12-01 15:05:00,12,2415.91,7,0,4,4,4,444,Champion
15374.0,2011-08-03 09:59:00,1,168.0,128,1,2,1,1,211,Lost
15376.0,2011-10-30 15:04:00,3,1233.3600000000001,39,0,3,3,3,333,Loyal
15379.0,2011-06-23 13:13:00,7,3703.29,168,1,1,4,4,144,At Risk
15380.0,2011-12-01 12:13:00,5,1690.2600000000002,8,0,4,4,4,444,Champion
15381.0,2011-05-10 11:55:00,2,596.85,213,1,1,2,2,122,Lost
15382.0,2011-11-25 10:58:00,6,5955.71,14,0,4,4,4,444,Champion
15384.0,2011-06-23 10:57:00,2,642.41,169,1,1,2,2,122,Lost
15385.0,2011-10-30 15:11:00,1,316.88,39,0,3,1,2,312,Potential Loyalist
15386.0,2011-06-06 13:47:00,1,394.14,185,1,1,1,2,112,Lost
15388.0,2011-03-14 13:53:00,1,140.54,269,1,1,1,1,111,Lost
15389.0,2011-06-20 16:18:00,1,500.0,171,1,1,1,2,112,Lost
15392.0,2011-12-05 11:01:00,4,1535.53,4,0,4,3,3,433,Champion
15393.0,2011-11-23 16:48:00,2,231.86,15,0,4,2,1,421,Potential Loyalist
15394.0,2011-11-30 11:49:00,4,2183.54,9,0,4,3,4,434,Champion
15395.0,2011-01-18 12:40:00,1,107.45,325,1,1,1,1,111,Lost
15396.0,2011-08-19 10:56:00,1,288.18,112,1,2,1,1,211,Lost
15397.0,2011-02-23 09:25:00,1,94.0,289,1,1,1,1,111,Lost
15398.0,2011-11-23 16:47:00,2,1345.53,15,0,4,2,3,423,Potential Loyalist
15399.0,2011-12-08 13:04:00,3,815.77,0,0,4,3,3,433,Champion
15400.0,2011-09-08 13:57:00,5,716.2,91,1,2,4,3,243,At Risk
15402.0,2011-07-14 12:17:00,2,626.77,148,1,1,2,2,122,Lost
15405.0,2011-06-03 14:44:00,1,349.1,188,1,1,1,2,112,Lost
15406.0,2011-11-08 13:22:00,2,510.71000000000004,30,0,3,2,2,322,Potential Loyalist
15407.0,2011-11-06 11:55:00,4,1056.44,33,0,3,3,3,333,Loyal
15408.0,2011-03-20 15:02:00,1,267.18,263,1,1,1,1,111,Lost
15410.0,2011-09-16 14:47:00,8,3450.84,83,0,2,4,4,244,At Risk
15411.0,2011-11-13 15:19:00,4,1358.88,25,0,3,3,3,333,Loyal
15412.0,2011-06-21 15:24:00,1,190.53,170,1,1,1,1,111,Lost
15414.0,2011-11-30 09:50:00,3,774.9000000000001,9,0,4,3,3,433,Champion
15415.0,2011-01-30 14:13:00,1,572.8100000000001,312,1,1,1,2,112,Lost
15416.0,2011-10-06 09:38:00,4,3984.32,64,0,2,3,4,234,At Risk
15417.0,2011-09-15 15:26:00,1,508.8,84,0,2,1,2,212,Lost
15419.0,2011-11-15 09:23:00,1,135.86,24,0,3,1,1,311,Potential Loyalist
15421.0,2011-10-12 09:20:00,4,950.36,58,0,2,3,3,233,At Risk
15422.0,2011-01-20 16:17:00,2,97.7,322,1,1,2,1,121,Lost
15423.0,2011-11-01 14:01:00,1,43.5,37,0,3,1,1,311,Potential Loyalist
15424.0,2011-03-30 13:02:00,2,383.34,253,1,1,2,2,122,Lost
15426.0,2011-11-20 15:36:00,5,1447.39,18,0,3,4,3,343,Loyal
15427.0,2011-11-06 14:29:00,3,1483.14,32,0,3,3,3,333,Loyal
15428.0,2011-11-24 16:54:00,1,93.78,14,0,4,1,1,411,Potential Loyalist
15429.0,2011-11-13 12:28:00,2,397.35,26,0,3,2,2,322,Potential Loyalist
15432.0,2011-11-16 16:30:00,1,171.19,22,0,3,1,1,311,Potential Loyalist
15433.0,2011-05-10 10:45:00,2,533.3,213,1,1,2,2,122,Lost
15434.0,2011-12-01 13:33:00,5,1041.48,7,0,4,4,3,443,Champion
15435.0,2011-11-17 16:39:00,1,149.29,21,0,3,1,1,311,Potential Loyalist
15436.0,2011-11-27 16:05:00,3,1122.53,11,0,4,3,3,433,Champion
15437.0,2011-03-22 13:11:00,1,200.16,261,1,1,1,1,111,Lost
15438.0,2011-07-31 14:19:00,1,156.57999999999998,130,1,2,1,1,211,Lost
15440.0,2011-10-16 12:16:00,3,383.68,54,0,2,3,2,232,At Risk
15442.0,2011-04-05 12:24:00,1,594.0,248,1,1,1,2,112,Lost
15443.0,2011-12-08 10:40:00,7,3236.91,1,0,4,4,4,444,Champion
15444.0,2011-11-30 17:37:00,2,1418.26,8,0,4,2,3,423,Potential Loyalist
15445.0,2011-03-20 15:06:00,1,113.5,263,1,1,1,1,111,Lost
15447.0,2011-01-13 11:26:00,1,155.17,330,1,1,1,1,111,Lost
15448.0,2011-01-31 10:42:00,1,494.64,312,1,1,1,2,112,Lost
15449.0,2011-11-13 15:02:00,3,974.52,25,0,3,3,3,333,Loyal
